order_id,product_id,quantity,unit_price,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,Month,Day,Hour,total_value
2030125421,222892,3,869.22,44477365,2024-05-03 14:50:27,2024-05-03 15:06:27,2024-05-03 15:10:27,On Time,2375.26,Cash,88936,1901,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88,Nihal Buch,sandhuwarjas@example.net,919287302103,"H.No. 22, Mahajan Path, Thanjavur-754379",Katihar,517368,2024-07-08,Regular,18,292.43,May,Friday,14,2607.66
6997235339,820541,1,576.22,87669943,2024-01-12 08:55:18,2024-01-12 09:05:18,2024-01-12 09:04:18,On Time,554.83,Wallet,98293,1768,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,19,71,Ikshita Rajagopalan,rsethi@example.org,914097847587,"259, Guha Zila, Katni 233200",Nandyal,961518,2023-04-02,Inactive,1,1272.95,January,Friday,8,576.22
7438342576,336847,2,936.98,82585664,2023-05-09 21:58:47,2023-05-09 22:11:47,2023-05-09 22:16:47,On Time,3835.39,Card,25965,568,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,Turvi Parmar,ekanshdevan@example.org,916795181737,"02/13
Kalla Zila, Rajahmundry 478484",Ludhiana,678835,2023-10-30,Regular,14,1511.43,May,Tuesday,21,1873.96
9958423263,455755,2,44.09,47503133,2024-03-15 05:55:57,2024-03-15 06:10:57,2024-03-15 06:07:57,On Time,1678.13,Card,97375,2105,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53,Mitesh Rajan,nilima95@example.com,918274162331,"H.No. 900
Bora Street, Tiruppur 590706",Chapra,321850,2024-10-26,Inactive,12,1614.04,March,Friday,5,88.18
3416693628,324809,3,608.0,52428250,2024-10-03 00:22:31,2024-10-03 00:38:31,2024-10-03 00:39:31,On Time,651.23,Card,93184,9611,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76,Thomas Rai,ansh09@example.com,916553457682,"H.No. 86
Sule Nagar, Rajahmundry-935422",Bulandshahr,841456,2023-09-11,New,4,1925.08,October,Thursday,0,1824.0
3440579647,222892,1,869.22,89950235,2024-08-05 15:28:00,2024-08-05 15:48:00,2024-08-05 15:48:00,On Time,1827.9,UPI,76028,5470,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88,Aarav Dayal,darsh33@example.net,912975749481,"H.No. 639
Chowdhury Path, Tadepalligudem-993818",Warangal,334280,2023-12-24,Premium,13,1179.29,August,Monday,15,869.22
5307231496,799688,2,309.62,14330483,2024-04-23 06:16:32,2024-04-23 06:36:32,2024-04-23 06:35:32,On Time,2048.45,Card,84740,4723,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90,Vasatika Konda,kaurishwar@example.org,917210695462,"H.No. 63
Iyer
Sangli-Miraj & Kupwad-906471",Durgapur,943453,2023-08-04,Premium,12,538.66,April,Tuesday,6,619.24
4779055734,818522,3,96.09,36587003,2023-06-30 05:45:36,2023-06-30 06:04:36,2023-06-30 06:14:36,Slightly Delayed,1765.22,UPI,49398,2993,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,Amaira Nagi,jdeo@example.org,916612634980,"494, Shukla Path
Nizamabad 528423",Tumkur,471550,2023-03-31,New,5,1759.74,June,Friday,5,288.27
3834705841,432617,1,863.18,54375571,2023-09-09 07:18:51,2023-09-09 07:38:51,2023-09-09 08:01:51,Significantly Delayed,1440.56,Card,78388,7102,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,Omaja Bumb,vrishtirajagopal@example.com,911796813431,"24/60, Dada, Allahabad 330051",Korba,207211,2023-09-30,Premium,4,405.49,September,Saturday,7,863.18
9080324081,256783,3,906.54,48554440,2023-05-27 09:14:16,2023-05-27 09:34:16,2023-05-27 09:33:16,On Time,2315.52,Card,88838,1583,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,Rohan Ganesan,bhavika36@example.net,919450531493,"27/72
Raj Chowk, Bhiwani-471346",Malegaon,231443,2024-03-28,Regular,17,1354.99,May,Saturday,9,2719.62
2500757555,284460,3,505.95,65488134,2024-10-27 10:52:42,2024-10-27 11:03:42,2024-10-27 11:00:42,On Time,4945.86,UPI,52455,665,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85,Faqid Kar,naveen31@example.net,918977060954,"64, Dave Path, Dehri 202368",Agra,187467,2023-04-28,New,12,853.49,October,Sunday,10,1517.85
1292986566,615545,2,448.16,47503133,2023-07-12 03:59:43,2023-07-12 04:14:43,2023-07-12 04:10:43,On Time,2659.09,Wallet,28341,9316,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67,Mitesh Rajan,nilima95@example.com,918274162331,"H.No. 900
Bora Street, Tiruppur 590706",Chapra,321850,2024-10-26,Inactive,12,1614.04,July,Wednesday,3,896.32
6602362287,642612,2,517.03,5961261,2024-02-01 21:05:56,2024-02-01 21:18:56,2024-02-01 21:23:56,On Time,2491.22,Cash,89221,8022,Pet Treats,Pet Care,Pillay-Ahuja,517.03,795.43,35.0,365,16,57,Vrishti Memon,brijeshwable@example.net,918367807648,"66/405
Talwar Ganj, Tiruchirappalli-116372",Varanasi,113744,2023-06-28,Premium,17,309.79,February,Thursday,21,1034.06
184844043,349294,3,934.75,33331259,2023-12-07 05:00:07,2023-12-07 05:13:07,2023-12-07 05:08:07,On Time,2146.32,Card,18845,6656,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70,Leena Deol,nitesh33@example.com,917107649413,"74/973
Kashyap Circle
Hapur 323439",Saharsa,14967,2024-08-07,Inactive,7,1559.22,December,Thursday,5,2804.25
936587253,462526,2,449.97,93699264,2023-07-18 09:42:45,2023-07-18 10:00:45,2023-07-18 10:04:45,On Time,1820.32,Card,93251,9864,Curd,Dairy & Breakfast,Pau and Sons,449.97,562.46,20.0,7,25,69,Bakhshi Ghose,fbalakrishnan@example.org,912273731670,"84/24
Hans Path, Kakinada-824537",Hubli–Dharwad,527137,2023-10-14,Inactive,17,1846.48,July,Tuesday,9,899.94
2834429147,700048,3,141.28,66742602,2023-10-04 04:52:48,2023-10-04 05:08:48,2023-10-04 05:15:48,Slightly Delayed,1482.38,Wallet,62176,4363,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,Yatan Uppal,hchakraborty@example.net,913358190164,"18
Bala Zila, Katni 101174",Jalna,749857,2023-07-01,New,14,1981.09,October,Wednesday,4,423.84000000000003
114306835,448752,3,160.07,13251137,2024-02-06 20:32:16,2024-02-06 20:47:16,2024-02-06 20:52:16,On Time,2885.11,Wallet,60947,3692,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96,Ekalinga Vasa,kibesiddharth@example.net,911079854186,"926, Pradhan Ganj, Silchar-691207",Rampur,87377,2023-05-19,Premium,2,1633.07,February,Tuesday,20,480.21
1675849477,679321,2,738.46,36998375,2024-06-11 20:01:49,2024-06-11 20:13:49,2024-06-11 20:18:49,On Time,1650.66,UPI,70336,5579,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,Yatin Mammen,william17@example.net,912614802536,"54/801, Iyengar Path
Proddatur-802798",Tirupati,153951,2024-05-29,Inactive,11,1231.91,June,Tuesday,20,1476.92
5191052705,433521,3,321.33,6579892,2023-06-19 05:32:30,2023-06-19 05:49:30,2023-06-19 05:53:30,On Time,1438.94,Cash,97676,4116,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,Indrajit Sodhi,kalasai@example.net,917412279120,"H.No. 22
Konda Chowk
Akola-179821",Silchar,511482,2023-10-03,Regular,3,869.19,June,Monday,5,963.99
7068834722,654623,3,422.14,45314389,2023-11-19 08:25:33,2023-11-19 08:43:33,2023-11-19 08:48:33,On Time,1559.6,Cash,97953,4564,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,Amaira Subramanian,mandatanveer@example.org,919944567893,"44/036, Peri Marg
Shivpuri 138223",Ajmer,266618,2023-03-26,New,17,939.35,November,Sunday,8,1266.42
5051330893,425341,1,486.28,74230420,2024-07-04 02:35:20,2024-07-04 02:47:20,2024-07-04 03:01:20,Slightly Delayed,786.85,Cash,49311,1706,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,Ati Choudhry,ronith00@example.com,919191873192,"399, Chahal Path, Bettiah-108157",Mathura,421244,2024-03-26,Regular,17,1315.38,July,Thursday,2,486.28
6065496420,500633,1,154.5,12277039,2023-05-16 16:31:53,2023-05-16 16:44:53,2023-05-16 16:55:53,Slightly Delayed,4299.16,Cash,49744,4918,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,Manthan Trivedi,mparmer@example.org,916416122694,"83/51, Prakash Path
Parbhani 536736",Unnao,287796,2023-09-13,Regular,1,1422.63,May,Tuesday,16,154.5
7574848635,4452,3,169.88,79206969,2023-06-28 02:18:28,2023-06-28 02:31:28,2023-06-28 02:43:28,Slightly Delayed,4837.03,UPI,74349,349,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,Aadi Bains,girindra18@example.net,916265590124,"671, Khurana
Mango 598682",Jamalpur,574469,2023-11-17,Regular,1,721.13,June,Wednesday,2,509.64
8793868975,60619,3,726.41,16256136,2024-02-01 17:22:46,2024-02-01 17:32:46,2024-02-01 17:36:46,On Time,1048.83,UPI,47869,8383,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,Panini Mangal,gautambhasin@example.org,914463536572,"88, Aurora Path
Khammam 476253",Aurangabad,36309,2023-09-09,Regular,14,415.01,February,Thursday,17,2179.23
5381466176,94225,1,77.11,64106072,2023-06-01 20:53:50,2023-06-01 21:05:50,2023-06-01 21:08:50,On Time,281.73,UPI,48307,3043,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,Pratyush Majumdar,riasheth@example.org,911641476779,"H.No. 009
Sharma Marg
Loni 610495",Deoghar,787371,2023-04-13,Inactive,3,1704.43,June,Thursday,20,77.11
7709366480,228286,2,179.08,91024604,2024-08-28 02:22:17,2024-08-28 02:38:17,2024-08-28 02:38:17,On Time,3998.65,UPI,92788,9961,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,Manbir Devan,ishwarnagi@example.net,916331040254,"86/721
Sekhon
Rajkot 131436",Sambalpur,463411,2023-08-27,Inactive,2,1577.27,August,Wednesday,2,358.16
4936667930,131136,1,37.8,18567760,2023-06-20 09:49:22,2023-06-20 10:08:22,2023-06-20 10:09:22,On Time,2747.08,Wallet,36661,3426,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95,Ethan Natarajan,semnakul@example.net,917721352796,"H.No. 63
Viswanathan Circle, Medininagar 960193",Fatehpur,321200,2024-05-28,Regular,13,1933.7,June,Tuesday,9,37.8
6860925755,451812,1,530.85,14272050,2023-09-29 09:06:04,2023-09-29 09:20:04,2023-09-29 09:19:04,On Time,3219.23,UPI,7299,5226,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,Rajata Misra,quincy04@example.net,912456749629,"59/380
Dewan Ganj
Malegaon-743475",Satna,120950,2023-11-26,New,7,662.99,September,Friday,9,530.85
5486433396,891833,2,493.19,9278983,2024-01-20 18:08:10,2024-01-20 18:27:10,2024-01-20 18:32:10,On Time,776.26,Cash,87165,4581,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69,Madhav Guha,wahab65@example.org,915976231299,"945
Basak Chowk, Guwahati 644383",Bathinda,566507,2024-02-23,Inactive,17,1418.32,January,Saturday,18,986.38
7089292009,613942,1,545.0,8791577,2023-04-05 23:10:17,2023-04-05 23:29:17,2023-04-05 23:30:17,On Time,1425.76,UPI,70015,5111,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72,Warda Kohli,madhavigandhi@example.com,910162338039,"H.No. 19
Dass Street
Gopalpur 195262",Madhyamgram,999631,2023-08-29,Regular,1,1031.07,April,Wednesday,23,545.0
5350760367,734789,1,395.82,25587553,2023-08-13 06:06:18,2023-08-13 06:22:18,2023-08-13 06:26:18,On Time,3300.67,Card,56321,7299,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66,Nakul Venkatesh,hamsinikarpe@example.org,919109521254,"H.No. 136
Jani Road, Bhimavaram-112584",Imphal,369946,2023-09-24,Regular,12,689.82,August,Sunday,6,395.82
5581769906,500739,1,359.98,41164215,2024-04-14 04:04:17,2024-04-14 04:17:17,2024-04-14 04:30:17,Slightly Delayed,2042.47,Wallet,80281,1538,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81,Lucky Savant,lakshminaidu@example.org,919045420974,"H.No. 252
Patil Road, Malda 892708",Secunderabad,907316,2023-03-23,Premium,15,1304.24,April,Sunday,4,359.98
6256637306,677169,3,261.03,3096845,2023-11-07 11:20:32,2023-11-07 11:37:32,2023-11-07 11:46:32,Slightly Delayed,5196.58,Cash,57954,2218,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,Yashvi Chander,saksham67@example.com,914918237687,"H.No. 43, Swaminathan
Mau-891182",Guntakal,853373,2023-10-22,New,20,336.81,November,Tuesday,11,783.0899999999999
2999946056,673058,1,765.76,92306841,2024-06-28 10:40:06,2024-06-28 10:50:06,2024-06-28 10:50:06,On Time,1554.85,Wallet,6882,5591,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,Dakshesh Kalita,balhaarbath@example.com,913526124313,"141
Rajan Zila, Satara 705516",Rampur,778285,2024-02-09,New,10,1915.85,June,Friday,10,765.76
5218488175,183929,2,738.74,57833505,2024-01-03 20:29:01,2024-01-03 20:39:01,2024-01-03 20:39:01,On Time,709.02,UPI,38184,4232,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73,Pooja Nadkarni,parmarvasatika@example.org,916008140997,"871
Parsa Chowk
Nagercoil 859863",Thrissur,805070,2024-01-10,New,5,1832.55,January,Wednesday,20,1477.48
8297436592,52729,3,316.02,46802633,2024-10-20 08:34:38,2024-10-20 08:46:38,2024-10-20 08:41:38,On Time,545.49,UPI,20223,1536,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,25,100,Champak Subramaniam,raagini83@example.com,914561761144,"H.No. 18, Kumer Road
Mango-881448",Bettiah,770230,2024-02-18,Premium,6,617.22,October,Sunday,8,948.06
1806118907,500739,2,359.98,75752515,2023-12-25 05:25:12,2023-12-25 05:43:12,2023-12-25 05:45:12,On Time,4646.12,Wallet,22727,1154,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81,Gagan Chakraborty,tbadal@example.com,914693290990,"352, Chahal Ganj, Aurangabad-005102",Ballia,636676,2024-04-17,Premium,14,763.15,December,Monday,5,719.96
6999224625,689769,3,46.62,49806393,2023-04-16 00:20:18,2023-04-16 00:38:18,2023-04-16 00:39:18,On Time,2274.19,Card,29986,6931,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,Aarush Natt,nachiket49@example.com,911883661448,"33, Kurian Zila
Jorhat 539806",Latur,918497,2023-03-31,Regular,5,1229.25,April,Sunday,0,139.85999999999999
1809997641,82484,3,914.88,48281892,2023-11-10 10:22:12,2023-11-10 10:33:12,2023-11-10 10:56:12,Significantly Delayed,152.55,UPI,56471,8985,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73,Teerth Mukherjee,toordakshesh@example.org,911236990834,"H.No. 706
Lal Path
Visakhapatnam-582362",Vellore,691199,2023-04-11,New,6,1653.39,November,Friday,10,2744.64
7528090614,324809,2,608.0,73639935,2024-06-29 17:56:55,2024-06-29 18:07:55,2024-06-29 18:10:55,On Time,929.86,Card,91659,2377,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76,Urvi Deo,talwargautami@example.com,910653605570,"12/820, Radhakrishnan Ganj
Aligarh-496495",Medininagar,528705,2023-09-21,Inactive,10,360.91,June,Saturday,17,1216.0
4884904912,382511,2,702.54,36737539,2023-08-24 13:58:19,2023-08-24 14:13:19,2023-08-24 14:08:19,On Time,3074.06,UPI,45668,8629,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,Leena Naidu,harinakshi40@example.net,912870152408,"14/24
Tandon Path, Madurai 446998",Gwalior,671833,2024-02-06,Inactive,9,1636.27,August,Thursday,13,1405.08
9811235698,837480,1,217.4,58929595,2024-03-02 11:01:48,2024-03-02 11:21:48,2024-03-02 11:33:48,Slightly Delayed,877.43,UPI,50768,3395,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82,Aarush Ratti,emaharaj@example.net,913382161253,"H.No. 69, Patil Chowk, Chandigarh 109848",Hubli–Dharwad,349867,2024-08-08,Regular,2,588.65,March,Saturday,11,217.4
5616653529,329351,2,310.87,52001314,2023-12-23 03:20:12,2023-12-23 03:32:12,2023-12-23 03:37:12,On Time,2986.32,Card,34530,1499,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95,Libni Manda,zarnagrewal@example.com,917562688230,"249
Rama, Raiganj-319572",Kota,492160,2024-04-14,Premium,7,1081.06,December,Saturday,3,621.74
7188183056,455755,3,44.09,84953008,2023-08-06 13:35:22,2023-08-06 13:52:22,2023-08-06 13:52:22,On Time,2396.81,Wallet,84857,6024,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53,Sai Pal,rattayashvi@example.net,911940931765,"15
Shankar Circle
Danapur-131817",Bongaigaon,290142,2024-09-09,Inactive,3,1187.65,August,Sunday,13,132.27
7898301143,707935,3,820.9,73660582,2023-08-10 21:11:51,2023-08-10 21:28:51,2023-08-10 21:31:51,On Time,3375.53,UPI,68227,5413,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,Timothy Bhalla,simonmurty@example.net,912429664865,"H.No. 08, Upadhyay Street, Mathura-083468",Agra,457942,2024-10-20,Premium,18,1045.53,August,Thursday,21,2462.7
5222677885,256051,2,400.92,31582950,2024-07-15 10:44:09,2024-07-15 11:03:09,2024-07-15 11:10:09,Slightly Delayed,3429.93,Wallet,53731,340,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,17,100,Bhavya Khalsa,advaithtata@example.com,914142910319,"098, Dhawan Chowk, Dhanbad-430781",Jhansi,945972,2023-12-20,New,13,586.75,July,Monday,10,801.84
8544952346,853932,3,941.19,61618079,2023-11-23 04:50:58,2023-11-23 05:02:58,2023-11-23 05:03:58,On Time,1205.58,UPI,2103,4150,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94,Isaac Sunder,maxedwin@example.net,915151568175,"97, Sandal Path
Tezpur-513861",Ambala,941949,2023-07-14,Inactive,9,1191.93,November,Thursday,4,2823.57
9403371764,9436,3,88.43,3096845,2023-06-08 03:09:50,2023-06-08 03:29:50,2023-06-08 03:42:50,Slightly Delayed,317.8,Cash,20589,8873,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76,Yashvi Chander,saksham67@example.com,914918237687,"H.No. 43, Swaminathan
Mau-891182",Guntakal,853373,2023-10-22,New,20,336.81,June,Thursday,3,265.29
3956205476,36412,3,397.68,57892837,2023-06-12 01:00:49,2023-06-12 01:18:49,2023-06-12 01:17:49,On Time,1386.61,Wallet,30143,546,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,Thomas Bail,zarnasandhu@example.net,913786502849,"95/973, Pau Chowk, Thoothukudi-912925",Bally,584566,2024-03-22,Premium,14,581.57,June,Monday,1,1193.04
5678362658,67197,3,552.2,58513300,2024-07-22 04:48:43,2024-07-22 05:06:43,2024-07-22 05:06:43,On Time,2100.38,Cash,90700,792,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,Hemal Mammen,farajwason@example.org,915425118250,"129, Seth, Mirzapur 807650",Jodhpur,245873,2023-09-25,Premium,1,664.85,July,Monday,4,1656.6000000000001
8131610255,692985,1,197.39,90448312,2024-03-22 15:56:37,2024-03-22 16:15:37,2024-03-22 16:12:37,On Time,2409.01,Card,56625,289,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86,Chandani Tata,raiishanvi@example.net,919722121560,"H.No. 24
Biswas Path
Sambalpur-658004",Panihati,753285,2024-05-21,Inactive,10,1678.01,March,Friday,15,197.39
4722653990,990993,2,263.7,95428692,2023-07-19 15:59:48,2023-07-19 16:19:48,2023-07-19 16:23:48,On Time,1684.14,Cash,35362,6595,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61,Janani Yohannan,chakradevwable@example.com,919305731276,"H.No. 76, Ravel Circle, Raurkela Industrial Township-413543",Motihari,512761,2023-03-21,New,14,1834.38,July,Wednesday,15,527.4
6613853662,183929,1,738.74,75474920,2024-01-26 14:02:11,2024-01-26 14:17:11,2024-01-26 14:27:11,Slightly Delayed,1748.17,Cash,57477,3473,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73,Ojas Wali,khuranafrado@example.org,916596952410,"86/139
Wali Marg, Cuttack 645746",Serampore,234962,2024-10-20,Regular,18,569.23,January,Friday,14,738.74
8274987671,140489,1,650.2,19523014,2024-10-03 07:49:18,2024-10-03 08:02:18,2024-10-03 08:04:18,On Time,1766.79,UPI,25394,3696,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95,Neha Shroff,vaishnaviravi@example.net,916853642519,"86/05
Dutt, Proddatur-587012",Ongole,419857,2024-02-24,New,14,679.5,October,Thursday,7,650.2
5519983123,449106,1,48.55,78678612,2024-04-11 14:16:22,2024-04-11 14:28:22,2024-04-11 14:26:22,On Time,1645.97,Wallet,16320,1336,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95,Kritika Padmanabhan,divyaluthra@example.com,919528247423,"H.No. 71
Shroff Nagar, Bellary-820754",Mehsana,505469,2024-06-20,Premium,1,795.06,April,Thursday,14,48.55
2746329488,171602,2,883.44,35156679,2023-08-26 15:58:09,2023-08-26 16:09:09,2023-08-26 16:08:09,On Time,972.69,Cash,91841,7686,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,Chakradev Verma,vincent13@example.com,910123070760,"71/96, Amble Circle, Panvel-979863",Etawah,954583,2024-01-07,Premium,8,1412.4,August,Saturday,15,1766.88
6443285614,723678,3,675.46,2400009,2023-08-29 03:27:57,2023-08-29 03:47:57,2023-08-29 03:48:57,On Time,3136.89,UPI,51921,9814,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,Jonathan Korpal,liam03@example.org,917087853375,"22/29, Chowdhury Path, Karimnagar 950098",Amaravati,690370,2024-02-26,Premium,7,1328.35,August,Tuesday,3,2026.38
6932426427,832348,1,831.43,31384626,2023-08-01 19:46:04,2023-08-01 19:56:04,2023-08-01 19:51:04,On Time,1001.25,Cash,24784,3017,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79,Tanay Desai,hayremeera@example.net,910280652187,"610
Parikh Nagar
Thiruvananthapuram-208098",Nangloi Jat,65311,2024-06-13,Regular,13,600.95,August,Tuesday,19,831.43
1796512004,462526,1,449.97,19741509,2023-06-13 13:37:42,2023-06-13 13:56:42,2023-06-13 13:59:42,On Time,1832.58,Cash,6966,2927,Curd,Dairy & Breakfast,Pau and Sons,449.97,562.46,20.0,7,25,69,Michael Vohra,choudhuryalka@example.org,911109947941,"88/20, Manne Path
Arrah 855340",Vellore,19974,2024-03-11,Regular,3,949.01,June,Tuesday,13,449.97
1464518253,540618,1,317.05,12695670,2023-07-04 02:15:55,2023-07-04 02:26:55,2023-07-04 02:30:55,On Time,1022.05,Wallet,86453,1047,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87,Anya Borde,qahuja@example.net,914953830813,"H.No. 392, Karpe Marg, Ahmedabad-346669",Jaipur,7202,2023-09-25,Premium,10,910.12,July,Tuesday,2,317.05
3585105627,753354,1,423.56,41168392,2024-10-10 03:43:05,2024-10-10 03:56:05,2024-10-10 03:53:05,On Time,2024.09,Card,68268,9598,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52,Sneha Rajagopalan,kamalacontractor@example.com,916382893434,"71, Banerjee Circle, Imphal-801151",Silchar,133041,2024-01-10,Premium,13,506.28,October,Thursday,3,423.56
5387247994,217710,1,58.59,19182548,2024-04-28 20:22:25,2024-04-28 20:39:25,2024-04-28 20:42:25,On Time,2436.58,Card,13031,5876,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53,Laban Kulkarni,balhaarsastry@example.net,915385999190,"19/71, Narang Zila, Bhiwani 422655",Bijapur,783411,2023-03-22,Regular,16,636.15,April,Sunday,20,58.59
7568171531,561860,2,874.78,46504355,2023-12-02 12:47:08,2023-12-02 12:57:08,2023-12-02 13:00:08,On Time,33.76,Wallet,71881,5675,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,Ridhi Oak,avnijha@example.net,910121430253,"H.No. 272
Pingle, Aligarh 181840",Arrah,603176,2023-04-04,Regular,15,294.04,December,Saturday,12,1749.56
4111193446,133542,3,68.49,85020453,2024-01-22 09:08:13,2024-01-22 09:25:13,2024-01-22 09:25:13,On Time,2318.06,Card,84313,2683,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,21,72,Hamsini Tripathi,shaurya77@example.com,917671807529,"96/221
Morar Circle, Ambattur 315265",Jaunpur,938416,2023-05-18,Premium,14,1343.69,January,Monday,9,205.46999999999997
8683154153,818522,2,96.09,89986926,2024-09-07 06:40:42,2024-09-07 06:50:42,2024-09-07 06:52:42,On Time,3588.19,Card,95782,1197,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,Manya Barad,vihaandey@example.net,913773330901,"H.No. 15
Kalita Marg, Bijapur-881606",Kota,455704,2024-11-04,New,18,1235.14,September,Saturday,6,192.18
5712367183,329351,3,310.87,85763665,2024-06-13 19:15:19,2024-06-13 19:31:19,2024-06-13 19:45:19,Slightly Delayed,2496.31,Cash,92876,6570,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95,Eshana Narula,lekha86@example.net,914276685424,"812, Dutta Zila, Hindupur-529803",Sikar,238167,2024-06-26,Premium,13,1062.57,June,Thursday,19,932.61
